northing,easting,upward,residual_gravity
-3154146.0738955354,1935901.557523665,2000.0,0.03229010002876063
-3154146.0738955354,1940892.9118676395,2000.0,0.05828182671693664
-3154146.0738955354,1945884.2662116142,2000.0,-0.1212581189091947
-3154146.0738955354,1950875.6205555887,2000.0,0.9482859545242016
-3154146.0738955354,1955866.9748995632,2000.0,1.11953630277917
-3154146.0738955354,1960858.329243538,2000.0,1.001787623250876
-3154146.0738955354,1965849.6835875125,2000.0,1.041620856500105
-3154146.0738955354,1970841.037931487,2000.0,1.2574578239727934
-3154146.0738955354,1975832.3922754617,2000.0,1.557130157280366
-3154146.0738955354,1980823.7466194362,2000.0,1.6031150592163264
-3154146.0738955354,1985815.100963411,2000.0,1.754519904815458
-3154146.0738955354,1990806.4553073854,2000.0,1.2460863522868066
-3154146.0738955354,1995797.80965136,2000.0,1.7211322194657948
-3154146.0738955354,2000789.1639953346,2000.0,1.872337795190437
-3154146.0738955354,2005780.5183393091,2000.0,1.1028958555138118
-3154146.0738955354,2010771.8726832836,2000.0,-0.6493157323946834
-3154146.0738955354,2015763.2270272584,2000.0,-0.027735463870256067
-3154146.0738955354,2020754.5813712329,2000.0,-1.5124621117957386
-3154146.0738955354,2025745.9357152074,2000.0,-0.8580826108567394
-3154146.0738955354,2030737.290059182,2000.0,-0.13026176909499032
-3154146.0738955354,2035728.6444031566,2000.0,-2.0059148116604875
-3154146.0738955354,2040719.9987471313,2000.0,-0.046292133650487594
-3154146.0738955354,2045711.3530911058,2000.0,-0.53195377121627
-3154146.0738955354,2050702.7074350803,2000.0,-0.2027950050400668
-3154146.0738955354,2055694.061779055,2000.0,0.17955986148378925
-3154146.0738955354,2060685.4161230295,2000.0,1.3185016841010884
-3154146.0738955354,2065676.770467004,2000.0,0.3081590578822485
-3154146.0738955354,2070668.1248109788,2000.0,-3.2680438905427738
-3154146.0738955354,2075659.4791549533,2000.0,-2.738076175705554
-3154146.0738955354,2080650.8334989278,2000.0,-4.706565520545758
-3154146.0738955354,2085642.1878429025,2000.0,-6.404104596131326
-3154146.0738955354,2090633.542186877,2000.0,-4.679076446973989
-3154146.0738955354,2095624.8965308517,2000.0,-3.583559991166857
-3154146.0738955354,2100616.250874826,2000.0,-1.518741583421378
-3149148.5587431896,1910944.785803792,2000.0,8.212405024174403
-3149148.5587431896,1915936.1401477666,2000.0,4.381540301196309
-3149148.5587431896,1920927.4944917413,2000.0,1.9814924924322719
-3149148.5587431896,1925918.8488357158,2000.0,0.04482882120731989
-3149148.5587431896,1930910.2031796903,2000.0,0.1775832173465835
-3149148.5587431896,1935901.557523665,2000.0,0.17163834908092077
-3149148.5587431896,1940892.9118676395,2000.0,0.5118057291616187
-3149148.5587431896,1945884.2662116142,2000.0,0.5327064080037219
-3149148.5587431896,1950875.6205555887,2000.0,0.44580813944715564
-3149148.5587431896,1955866.9748995632,2000.0,1.2881124174321854
-3149148.5587431896,1960858.329243538,2000.0,1.499348674144761
-3149148.5587431896,1965849.6835875125,2000.0,0.8432066821519746
-3149148.5587431896,1970841.037931487,2000.0,1.2278281284371566
-3149148.5587431896,1975832.3922754617,2000.0,1.3646378367499183
-3149148.5587431896,1980823.7466194362,2000.0,0.9106503641283391
-3149148.5587431896,1985815.100963411,2000.0,1.477321105678938
-3149148.5587431896,1990806.4553073854,2000.0,1.241824744761194
-3149148.5587431896,1995797.80965136,2000.0,1.4941684899453551
-3149148.5587431896,2000789.1639953346,2000.0,1.9157561476790672
-3149148.5587431896,2005780.5183393091,2000.0,1.5489445979533418
-3149148.5587431896,2010771.8726832836,2000.0,-0.12029639911377396
-3149148.5587431896,2015763.2270272584,2000.0,-2.135108652769924
-3149148.5587431896,2020754.5813712329,2000.0,-2.4420446634606057
-3149148.5587431896,2025745.9357152074,2000.0,-2.2848663324228253
-3149148.5587431896,2030737.290059182,2000.0,-0.689092317208743
-3149148.5587431896,2035728.6444031566,2000.0,-1.4463094152465177
-3149148.5587431896,2040719.9987471313,2000.0,-0.4908813722562805
-3149148.5587431896,2045711.3530911058,2000.0,0.12163839431787378
-3149148.5587431896,2050702.7074350803,2000.0,-1.5758313921336664
-3149148.5587431896,2055694.061779055,2000.0,0.02516099633883914
-3149148.5587431896,2060685.4161230295,2000.0,1.0426126815023045
-3149148.5587431896,2065676.770467004,2000.0,-1.8562789795029453
-3149148.5587431896,2070668.1248109788,2000.0,-1.894781827059917
-3149148.5587431896,2075659.4791549533,2000.0,-4.002869087133264
-3149148.5587431896,2080650.8334989278,2000.0,-5.190978411372117
-3149148.5587431896,2085642.1878429025,2000.0,-5.875500836028941
-3149148.5587431896,2090633.542186877,2000.0,-6.144368865862469
-3149148.5587431896,2095624.8965308517,2000.0,-5.371789134919834
-3149148.5587431896,2100616.250874826,2000.0,-10.556213047907933
-3144151.0435908437,1910944.785803792,2000.0,10.652171874210145
-3144151.0435908437,1915936.1401477666,2000.0,5.754490285720467
-3144151.0435908437,1920927.4944917413,2000.0,-0.14812315336119494
-3144151.0435908437,1925918.8488357158,2000.0,-0.1567609071124685
-3144151.0435908437,1930910.2031796903,2000.0,0.3157358962785699
-3144151.0435908437,1935901.557523665,2000.0,0.4476493596552965
-3144151.0435908437,1940892.9118676395,2000.0,0.654666650605005
-3144151.0435908437,1945884.2662116142,2000.0,0.7770638721630386
-3144151.0435908437,1950875.6205555887,2000.0,0.4752797416577297
-3144151.0435908437,1955866.9748995632,2000.0,1.2243928029553137
-3144151.0435908437,1960858.329243538,2000.0,1.791686636476833
-3144151.0435908437,1965849.6835875125,2000.0,1.8071971140573817
-3144151.0435908437,1970841.037931487,2000.0,1.564936846410271
-3144151.0435908437,1975832.3922754617,2000.0,0.4608189794673848
-3144151.0435908437,1980823.7466194362,2000.0,0.5115363381109856
-3144151.0435908437,1985815.100963411,2000.0,0.6228825786775775
-3144151.0435908437,1990806.4553073854,2000.0,0.8464855284497782
-3144151.0435908437,1995797.80965136,2000.0,-0.25312883186407764
-3144151.0435908437,2000789.1639953346,2000.0,1.18736537546545
-3144151.0435908437,2005780.5183393091,2000.0,1.2487485502811086
-3144151.0435908437,2010771.8726832836,2000.0,-0.14765562609830327
-3144151.0435908437,2015763.2270272584,2000.0,-2.8636309720024977
-3144151.0435908437,2020754.5813712329,2000.0,-4.69208802269896
-3144151.0435908437,2025745.9357152074,2000.0,-3.2967390216354766
-3144151.0435908437,2030737.290059182,2000.0,-1.4268779852138844
-3144151.0435908437,2035728.6444031566,2000.0,-1.4088685048028788
-3144151.0435908437,2040719.9987471313,2000.0,0.8107717329891551
-3144151.0435908437,2045711.3530911058,2000.0,1.3808228255527026
-3144151.0435908437,2050702.7074350803,2000.0,0.10286914442839075
-3144151.0435908437,2055694.061779055,2000.0,0.19341695462964875
-3144151.0435908437,2060685.4161230295,2000.0,0.15581371134316224
-3144151.0435908437,2065676.770467004,2000.0,-1.498736110735621
-3144151.0435908437,2070668.1248109788,2000.0,-1.0267621056808285
-3144151.0435908437,2075659.4791549533,2000.0,-3.291290342969792
-3144151.0435908437,2080650.8334989278,2000.0,-7.263467662260231
-3144151.0435908437,2085642.1878429025,2000.0,-6.250244083775361
-3144151.0435908437,2090633.542186877,2000.0,-6.720826745199966
-3144151.0435908437,2095624.8965308517,2000.0,-5.594755860405979
-3144151.0435908437,2100616.250874826,2000.0,-1.2238438448167448
-3139153.5284384983,1910944.785803792,2000.0,9.597340686368161
-3139153.5284384983,1915936.1401477666,2000.0,6.506718359608706
-3139153.5284384983,1920927.4944917413,2000.0,2.4036189708460536
-3139153.5284384983,1925918.8488357158,2000.0,1.4978973876689934
-3139153.5284384983,1930910.2031796903,2000.0,1.242986083124975
-3139153.5284384983,1935901.557523665,2000.0,0.30499698893302074
-3139153.5284384983,1940892.9118676395,2000.0,0.24931768626666273
-3139153.5284384983,1945884.2662116142,2000.0,1.2330658109585422
-3139153.5284384983,1950875.6205555887,2000.0,1.4263331075365497
-3139153.5284384983,1955866.9748995632,2000.0,1.4153021105960368
-3139153.5284384983,1960858.329243538,2000.0,2.018418113075644
-3139153.5284384983,1965849.6835875125,2000.0,2.1566532375384475
-3139153.5284384983,1970841.037931487,2000.0,1.822027682191874
-3139153.5284384983,1975832.3922754617,2000.0,0.6122526204482258
-3139153.5284384983,1980823.7466194362,2000.0,-0.9080608436359981
-3139153.5284384983,1985815.100963411,2000.0,0.31604601632682955
-3139153.5284384983,1990806.4553073854,2000.0,0.5089478347519816
-3139153.5284384983,1995797.80965136,2000.0,0.1491938168454399
-3139153.5284384983,2000789.1639953346,2000.0,0.17076547767753364
-3139153.5284384983,2005780.5183393091,2000.0,0.24329818135400452
-3139153.5284384983,2010771.8726832836,2000.0,-0.0792113736239375
-3139153.5284384983,2015763.2270272584,2000.0,-1.8614435445190214
-3139153.5284384983,2020754.5813712329,2000.0,-3.2534801879053368
-3139153.5284384983,2025745.9357152074,2000.0,-4.246991069042566
-3139153.5284384983,2030737.290059182,2000.0,-3.623629073706413
-3139153.5284384983,2035728.6444031566,2000.0,0.1575550033182591
-3139153.5284384983,2040719.9987471313,2000.0,1.5468165701489027
-3139153.5284384983,2045711.3530911058,2000.0,1.4483102978379165
-3139153.5284384983,2050702.7074350803,2000.0,-0.45466770505937076
-3139153.5284384983,2055694.061779055,2000.0,-0.2780169177836419
-3139153.5284384983,2060685.4161230295,2000.0,-0.3425441765164508
-3139153.5284384983,2065676.770467004,2000.0,-2.7966038188716436
-3139153.5284384983,2070668.1248109788,2000.0,-1.8071514534508049
-3139153.5284384983,2075659.4791549533,2000.0,-3.705835951217116
-3139153.5284384983,2080650.8334989278,2000.0,-6.313196560899287
-3139153.5284384983,2085642.1878429025,2000.0,-6.828842735488561
-3139153.5284384983,2090633.542186877,2000.0,-7.905110798603554
-3139153.5284384983,2095624.8965308517,2000.0,-12.272843947446141
-3139153.5284384983,2100616.250874826,2000.0,-0.45502592070519754
-3134156.0132861524,1910944.785803792,2000.0,13.364261593107356
-3134156.0132861524,1915936.1401477666,2000.0,8.628727712534488
-3134156.0132861524,1920927.4944917413,2000.0,3.806749934616069
-3134156.0132861524,1925918.8488357158,2000.0,3.191047606188929
-3134156.0132861524,1930910.2031796903,2000.0,2.071144667025605
-3134156.0132861524,1935901.557523665,2000.0,0.676724079715629
-3134156.0132861524,1940892.9118676395,2000.0,0.24162693032483878
-3134156.0132861524,1945884.2662116142,2000.0,1.4190298640721195
-3134156.0132861524,1950875.6205555887,2000.0,1.9119984280512703
-3134156.0132861524,1955866.9748995632,2000.0,2.079291332148737
-3134156.0132861524,1960858.329243538,2000.0,2.157837105723048
-3134156.0132861524,1965849.6835875125,2000.0,2.258940163191566
-3134156.0132861524,1970841.037931487,2000.0,2.076449609629783
-3134156.0132861524,1975832.3922754617,2000.0,1.073844901029291
-3134156.0132861524,1980823.7466194362,2000.0,0.22681328887123603
-3134156.0132861524,1985815.100963411,2000.0,0.8131016132170517
-3134156.0132861524,1990806.4553073854,2000.0,0.38603123803691414
-3134156.0132861524,1995797.80965136,2000.0,0.06630721887960316
-3134156.0132861524,2000789.1639953346,2000.0,-0.9095400988501524
-3134156.0132861524,2005780.5183393091,2000.0,-1.5571819771381963
-3134156.0132861524,2010771.8726832836,2000.0,-1.8010260935985996
-3134156.0132861524,2015763.2270272584,2000.0,-3.0706618842381466
-3134156.0132861524,2020754.5813712329,2000.0,-3.4339271716783957
-3134156.0132861524,2025745.9357152074,2000.0,-4.590701304289914
-3134156.0132861524,2030737.290059182,2000.0,-1.2382859274939815
-3134156.0132861524,2035728.6444031566,2000.0,0.3074043446308223
-3134156.0132861524,2040719.9987471313,2000.0,0.6612197379561802
-3134156.0132861524,2045711.3530911058,2000.0,0.36794436993591784
-3134156.0132861524,2050702.7074350803,2000.0,-2.668790888319719
-3134156.0132861524,2055694.061779055,2000.0,-0.47198422634318854
-3134156.0132861524,2060685.4161230295,2000.0,0.23100883938294503
-3134156.0132861524,2065676.770467004,2000.0,-2.9610257227717205
-3134156.0132861524,2070668.1248109788,2000.0,-2.7747228518702403
-3134156.0132861524,2075659.4791549533,2000.0,-3.6389215436834563
-3134156.0132861524,2080650.8334989278,2000.0,-1.5022996227730177
-3134156.0132861524,2085642.1878429025,2000.0,-3.0129498447136314
-3134156.0132861524,2090633.542186877,2000.0,-7.531123873059794
-3134156.0132861524,2095624.8965308517,2000.0,-6.1845249974997
-3134156.0132861524,2100616.250874826,2000.0,0.4694558590515223
-3129158.4981338065,1910944.785803792,2000.0,14.477030817820843
-3129158.4981338065,1915936.1401477666,2000.0,10.08360780439006
-3129158.4981338065,1920927.4944917413,2000.0,6.595667136247877
-3129158.4981338065,1925918.8488357158,2000.0,4.240769290994508
-3129158.4981338065,1930910.2031796903,2000.0,2.5749165032613552
-3129158.4981338065,1935901.557523665,2000.0,1.311540607776053
-3129158.4981338065,1940892.9118676395,2000.0,0.9956268336293119
-3129158.4981338065,1945884.2662116142,2000.0,1.6824464792274019
-3129158.4981338065,1950875.6205555887,2000.0,2.0218295317160346
-3129158.4981338065,1955866.9748995632,2000.0,2.1410598828441456
-3129158.4981338065,1960858.329243538,2000.0,2.0490741587804817
-3129158.4981338065,1965849.6835875125,2000.0,1.8101901929804323
-3129158.4981338065,1970841.037931487,2000.0,2.106756323183814
-3129158.4981338065,1975832.3922754617,2000.0,2.0131869261427675
-3129158.4981338065,1980823.7466194362,2000.0,1.6937692611716713
-3129158.4981338065,1985815.100963411,2000.0,1.2282127378249135
-3129158.4981338065,1990806.4553073854,2000.0,-0.26308525724409554
-3129158.4981338065,1995797.80965136,2000.0,-3.182874468628781
-3129158.4981338065,2000789.1639953346,2000.0,-1.7106196553461248
-3129158.4981338065,2005780.5183393091,2000.0,-3.591932668379426
-3129158.4981338065,2010771.8726832836,2000.0,-1.3336034898512754
-3129158.4981338065,2015763.2270272584,2000.0,-2.7790963561475204
-3129158.4981338065,2020754.5813712329,2000.0,-2.9753030310795063
-3129158.4981338065,2025745.9357152074,2000.0,-3.0850022361708054
-3129158.4981338065,2030737.290059182,2000.0,-1.6761609886714128
-3129158.4981338065,2035728.6444031566,2000.0,-1.749548808750935
-3129158.4981338065,2040719.9987471313,2000.0,-3.1866131789233303
-3129158.4981338065,2045711.3530911058,2000.0,-1.9239855435336768
-3129158.4981338065,2050702.7074350803,2000.0,-2.095845428215942
-3129158.4981338065,2055694.061779055,2000.0,0.1662137159170753
-3129158.4981338065,2060685.4161230295,2000.0,0.7125266104634036
-3129158.4981338065,2065676.770467004,2000.0,-1.6508316233692
-3129158.4981338065,2070668.1248109788,2000.0,-3.397217981188426
-3129158.4981338065,2075659.4791549533,2000.0,-0.4969426675960706
-3129158.4981338065,2080650.8334989278,2000.0,-0.031990500842827174
-3129158.4981338065,2085642.1878429025,2000.0,-1.49402541566255
-3129158.4981338065,2090633.542186877,2000.0,-6.117607283164731
-3129158.4981338065,2095624.8965308517,2000.0,-7.041310944154489
-3129158.4981338065,2100616.250874826,2000.0,-5.221315101835906
-3124160.982981461,1910944.785803792,2000.0,14.358086703745931
-3124160.982981461,1915936.1401477666,2000.0,10.073619957114932
-3124160.982981461,1920927.4944917413,2000.0,7.1766066209962736
-3124160.982981461,1925918.8488357158,2000.0,4.976929995335354
-3124160.982981461,1930910.2031796903,2000.0,3.1120448569266643
-3124160.982981461,1935901.557523665,2000.0,2.1375512291252137
-3124160.982981461,1940892.9118676395,2000.0,2.014467754957543
-3124160.982981461,1945884.2662116142,2000.0,1.8276083866835846
-3124160.982981461,1950875.6205555887,2000.0,1.8330128593939266
-3124160.982981461,1955866.9748995632,2000.0,1.8938212875805653
-3124160.982981461,1960858.329243538,2000.0,1.5897444655668513
-3124160.982981461,1965849.6835875125,2000.0,0.10591164775041073
-3124160.982981461,1970841.037931487,2000.0,1.7996894732492053
-3124160.982981461,1975832.3922754617,2000.0,2.0952606147402744
-3124160.982981461,1980823.7466194362,2000.0,1.7110125304516348
-3124160.982981461,1985815.100963411,2000.0,0.5561751579814616
-3124160.982981461,1990806.4553073854,2000.0,-1.2833729735567871
-3124160.982981461,1995797.80965136,2000.0,-2.041129549261895
-3124160.982981461,2000789.1639953346,2000.0,-1.4447497225361667
-3124160.982981461,2005780.5183393091,2000.0,-2.3668568668558496
-3124160.982981461,2010771.8726832836,2000.0,-0.4232961637381281
-3124160.982981461,2015763.2270272584,2000.0,-0.23835364125227884
-3124160.982981461,2020754.5813712329,2000.0,-1.2425852424170374
-3124160.982981461,2025745.9357152074,2000.0,-4.410101209988608
-3124160.982981461,2030737.290059182,2000.0,-4.018109811794517
-3124160.982981461,2035728.6444031566,2000.0,-5.046802616065799
-3124160.982981461,2040719.9987471313,2000.0,-2.553013868278741
-3124160.982981461,2045711.3530911058,2000.0,-1.9590529206010479
-3124160.982981461,2050702.7074350803,2000.0,-2.2291935951878323
-3124160.982981461,2055694.061779055,2000.0,-0.9837891690564485
-3124160.982981461,2060685.4161230295,2000.0,0.19950357516491835
-3124160.982981461,2065676.770467004,2000.0,-1.8760333843605985
-3124160.982981461,2070668.1248109788,2000.0,-3.6153935093069034
-3124160.982981461,2075659.4791549533,2000.0,-1.1700388287230492
-3124160.982981461,2080650.8334989278,2000.0,-1.6679514351481854
-3124160.982981461,2085642.1878429025,2000.0,-2.3927226643790163
-3124160.982981461,2090633.542186877,2000.0,-6.792590329180878
-3124160.982981461,2095624.8965308517,2000.0,-9.573452516862323
-3124160.982981461,2100616.250874826,2000.0,-5.791282887130887
-3119163.467829115,1910944.785803792,2000.0,13.226993349515206
-3119163.467829115,1915936.1401477666,2000.0,7.818559733969894
-3119163.467829115,1920927.4944917413,2000.0,6.719810359166763
-3119163.467829115,1925918.8488357158,2000.0,5.0177340389862275
-3119163.467829115,1930910.2031796903,2000.0,3.534608117838958
-3119163.467829115,1935901.557523665,2000.0,2.406103514738514
-3119163.467829115,1940892.9118676395,2000.0,2.178439225782452
-3119163.467829115,1945884.2662116142,2000.0,1.7666482968436177
-3119163.467829115,1950875.6205555887,2000.0,1.1874858076846744
-3119163.467829115,1955866.9748995632,2000.0,1.5703776433646786
-3119163.467829115,1960858.329243538,2000.0,1.3692905545597935
-3119163.467829115,1965849.6835875125,2000.0,0.9293050410965072
-3119163.467829115,1970841.037931487,2000.0,1.4398349852640102
-3119163.467829115,1975832.3922754617,2000.0,1.3442163672445617
-3119163.467829115,1980823.7466194362,2000.0,0.6566038308708538
-3119163.467829115,1985815.100963411,2000.0,-1.0515418257036595
-3119163.467829115,1990806.4553073854,2000.0,-3.0175388375849557
-3119163.467829115,1995797.80965136,2000.0,-4.469195899772371
-3119163.467829115,2000789.1639953346,2000.0,-1.4173818576705168
-3119163.467829115,2005780.5183393091,2000.0,-2.5756962096805083
-3119163.467829115,2010771.8726832836,2000.0,1.0962925947209474
-3119163.467829115,2015763.2270272584,2000.0,2.768356666961738
-3119163.467829115,2020754.5813712329,2000.0,0.5205248854989662
-3119163.467829115,2025745.9357152074,2000.0,-2.7976256840006335
-3119163.467829115,2030737.290059182,2000.0,-4.942354544686931
-3119163.467829115,2035728.6444031566,2000.0,-2.04967050518596
-3119163.467829115,2040719.9987471313,2000.0,-2.0581858626601894
-3119163.467829115,2045711.3530911058,2000.0,-1.6848360032127876
-3119163.467829115,2050702.7074350803,2000.0,-0.7672052976846818
-3119163.467829115,2055694.061779055,2000.0,-2.963263253245386
-3119163.467829115,2060685.4161230295,2000.0,-1.7102046173727843
-3119163.467829115,2065676.770467004,2000.0,-1.2462851010960017
-3119163.467829115,2070668.1248109788,2000.0,-2.8311417589047587
-3119163.467829115,2075659.4791549533,2000.0,-2.6974307888199243
-3119163.467829115,2080650.8334989278,2000.0,-2.7807439504549785
-3119163.467829115,2085642.1878429025,2000.0,-2.721419776188171
-3119163.467829115,2090633.542186877,2000.0,-7.791917313829418
-3119163.467829115,2095624.8965308517,2000.0,-9.112557854038693
-3119163.467829115,2100616.250874826,2000.0,-2.4656595159137353
-3114165.9526767693,1910944.785803792,2000.0,13.785620949729973
-3114165.9526767693,1915936.1401477666,2000.0,8.707305443603799
-3114165.9526767693,1920927.4944917413,2000.0,5.694092253688156
-3114165.9526767693,1925918.8488357158,2000.0,4.4469789417065755
-3114165.9526767693,1930910.2031796903,2000.0,3.2785669488697233
-3114165.9526767693,1935901.557523665,2000.0,2.1772967467356543
-3114165.9526767693,1940892.9118676395,2000.0,1.9407214782446915
-3114165.9526767693,1945884.2662116142,2000.0,1.6308551004195648
-3114165.9526767693,1950875.6205555887,2000.0,0.8728164414454295
-3114165.9526767693,1955866.9748995632,2000.0,0.31681735918303733
-3114165.9526767693,1960858.329243538,2000.0,0.647042148244305
-3114165.9526767693,1965849.6835875125,2000.0,0.21841911923639892
-3114165.9526767693,1970841.037931487,2000.0,0.22927771983403844
-3114165.9526767693,1975832.3922754617,2000.0,-0.979837147580356
-3114165.9526767693,1980823.7466194362,2000.0,-2.049122070335842
-3114165.9526767693,1985815.100963411,2000.0,-3.7307131641720326
-3114165.9526767693,1990806.4553073854,2000.0,-2.630303814786504
-3114165.9526767693,1995797.80965136,2000.0,-3.8251234851812543
-3114165.9526767693,2000789.1639953346,2000.0,-1.6656275235295197
-3114165.9526767693,2005780.5183393091,2000.0,-2.5267913346580624
-3114165.9526767693,2010771.8726832836,2000.0,3.216766609301383
-3114165.9526767693,2015763.2270272584,2000.0,4.553259530805788
-3114165.9526767693,2020754.5813712329,2000.0,0.6756050524210848
-3114165.9526767693,2025745.9357152074,2000.0,-3.320607709833927
-3114165.9526767693,2030737.290059182,2000.0,-1.0268736869027326
-3114165.9526767693,2035728.6444031566,2000.0,-0.5634436893753132
-3114165.9526767693,2040719.9987471313,2000.0,-2.9435643980200132
-3114165.9526767693,2045711.3530911058,2000.0,-0.02665415502433883
-3114165.9526767693,2050702.7074350803,2000.0,1.0964646168622318
-3114165.9526767693,2055694.061779055,2000.0,0.30378096224039897
-3114165.9526767693,2060685.4161230295,2000.0,-0.9402774305091682
-3114165.9526767693,2065676.770467004,2000.0,-1.650976629238762
-3114165.9526767693,2070668.1248109788,2000.0,-1.8631587253890847
-3114165.9526767693,2075659.4791549533,2000.0,-0.521399070670776
-3114165.9526767693,2080650.8334989278,2000.0,0.3479791897696795
-3114165.9526767693,2085642.1878429025,2000.0,-0.06092318950309162
-3114165.9526767693,2090633.542186877,2000.0,-2.3897097254517834
-3114165.9526767693,2095624.8965308517,2000.0,-6.0908469655256114
-3114165.9526767693,2100616.250874826,2000.0,-0.6640975691475303
-3109168.437524424,1910944.785803792,2000.0,14.485898627422007
-3109168.437524424,1915936.1401477666,2000.0,9.914873818505367
-3109168.437524424,1920927.4944917413,2000.0,6.1037508521390516
-3109168.437524424,1925918.8488357158,2000.0,3.2404850623008286
-3109168.437524424,1930910.2031796903,2000.0,2.4878050777628213
-3109168.437524424,1935901.557523665,2000.0,1.3329942437393165
-3109168.437524424,1940892.9118676395,2000.0,1.1751123572071263
-3109168.437524424,1945884.2662116142,2000.0,1.2865399351628617
-3109168.437524424,1950875.6205555887,2000.0,0.5125248411217195
-3109168.437524424,1955866.9748995632,2000.0,-0.49590319445740444
-3109168.437524424,1960858.329243538,2000.0,-0.7316627483239857
-3109168.437524424,1965849.6835875125,2000.0,-1.765464620291942
-3109168.437524424,1970841.037931487,2000.0,-1.7936544209996605
-3109168.437524424,1975832.3922754617,2000.0,-2.170500029684434
-3109168.437524424,1980823.7466194362,2000.0,-2.7128901261727436
-3109168.437524424,1985815.100963411,2000.0,-2.289280757285643
-3109168.437524424,1990806.4553073854,2000.0,-2.122944707458109
-3109168.437524424,1995797.80965136,2000.0,-2.903491856582901
-3109168.437524424,2000789.1639953346,2000.0,-1.8168248048794446
-3109168.437524424,2005780.5183393091,2000.0,-2.019456484295435
-3109168.437524424,2010771.8726832836,2000.0,-0.06104566056696606
-3109168.437524424,2015763.2270272584,2000.0,1.5119355418072724
-3109168.437524424,2020754.5813712329,2000.0,-0.9153915628700551
-3109168.437524424,2025745.9357152074,2000.0,-2.5763115889900496
-3109168.437524424,2030737.290059182,2000.0,0.17961329904889026
-3109168.437524424,2035728.6444031566,2000.0,-0.24482781674720305
-3109168.437524424,2040719.9987471313,2000.0,-2.1331418734145715
-3109168.437524424,2045711.3530911058,2000.0,0.5466744855531919
-3109168.437524424,2050702.7074350803,2000.0,1.7425133527501242
-3109168.437524424,2055694.061779055,2000.0,1.0654443954526196
-3109168.437524424,2060685.4161230295,2000.0,-0.4485007832667375
-3109168.437524424,2065676.770467004,2000.0,-1.7200506791563037
-3109168.437524424,2070668.1248109788,2000.0,-1.438674548057907
-3109168.437524424,2075659.4791549533,2000.0,-1.2598765182168774
-3109168.437524424,2080650.8334989278,2000.0,-0.1434232619481687
-3109168.437524424,2085642.1878429025,2000.0,0.3645249940581949
-3109168.437524424,2090633.542186877,2000.0,0.31533823178049053
-3109168.437524424,2095624.8965308517,2000.0,0.87333592207895
-3109168.437524424,2100616.250874826,2000.0,4.181323363108373
-3104170.922372078,1910944.785803792,2000.0,14.639004144246792
-3104170.922372078,1915936.1401477666,2000.0,10.149191200409476
-3104170.922372078,1920927.4944917413,2000.0,6.104530506655051
-3104170.922372078,1925918.8488357158,2000.0,3.0627160081097244
-3104170.922372078,1930910.2031796903,2000.0,0.9934928755488417
-3104170.922372078,1935901.557523665,2000.0,0.3846566381334267
-3104170.922372078,1940892.9118676395,2000.0,0.48780427859044007
-3104170.922372078,1945884.2662116142,2000.0,0.40324631453590215
-3104170.922372078,1950875.6205555887,2000.0,-1.3062968053967963
-3104170.922372078,1955866.9748995632,2000.0,-1.2214820805239102
-3104170.922372078,1960858.329243538,2000.0,-1.8117171028552583
-3104170.922372078,1965849.6835875125,2000.0,-1.336200192447278
-3104170.922372078,1970841.037931487,2000.0,-0.6294304999584373
-3104170.922372078,1975832.3922754617,2000.0,-0.6397776078020988
-3104170.922372078,1980823.7466194362,2000.0,-1.9609517451000569
-3104170.922372078,1985815.100963411,2000.0,-5.040376046245524
-3104170.922372078,1990806.4553073854,2000.0,-3.9686413306879054
-3104170.922372078,1995797.80965136,2000.0,-1.9452529824438414
-3104170.922372078,2000789.1639953346,2000.0,-3.3478919428856364
-3104170.922372078,2005780.5183393091,2000.0,-2.662028022718348
-3104170.922372078,2010771.8726832836,2000.0,-1.8549624294802423
-3104170.922372078,2015763.2270272584,2000.0,-1.5985464785355754
-3104170.922372078,2020754.5813712329,2000.0,-2.9650302380753537
-3104170.922372078,2025745.9357152074,2000.0,-1.9271822202666316
-3104170.922372078,2030737.290059182,2000.0,0.280215888052933
-3104170.922372078,2035728.6444031566,2000.0,-0.3315356857483913
-3104170.922372078,2040719.9987471313,2000.0,-2.843315879708881
-3104170.922372078,2045711.3530911058,2000.0,0.5775042998309045
-3104170.922372078,2050702.7074350803,2000.0,1.3367224707370207
-3104170.922372078,2055694.061779055,2000.0,-0.07800325408859891
-3104170.922372078,2060685.4161230295,2000.0,-2.2487555955646314
-3104170.922372078,2065676.770467004,2000.0,-1.8332061582288042
-3104170.922372078,2070668.1248109788,2000.0,-0.9658682051705139
-3104170.922372078,2075659.4791549533,2000.0,-0.4215854211021259
-3104170.922372078,2080650.8334989278,2000.0,-0.9977973326145932
-3104170.922372078,2085642.1878429025,2000.0,-1.3747894502326683
-3104170.922372078,2090633.542186877,2000.0,-2.1363537129741874
-3104170.922372078,2095624.8965308517,2000.0,1.015884828095285
-3104170.922372078,2100616.250874826,2000.0,5.206071299828864
-3099173.4072197326,1910944.785803792,2000.0,14.482099901824249
-3099173.4072197326,1915936.1401477666,2000.0,9.397058283546313
-3099173.4072197326,1920927.4944917413,2000.0,4.653365261494457
-3099173.4072197326,1925918.8488357158,2000.0,1.6889103851064562
-3099173.4072197326,1930910.2031796903,2000.0,1.8737608482966426
-3099173.4072197326,1935901.557523665,2000.0,0.6091430768926888
