Lon,Lat,Easting,Northing,Height Sea Level,Height Ellipsoid,Total Gravity,Free Air Disturbance,Topo Free Disturbance
21.445,-30.393,2048088.9065701594,-3030680.770435166,968.3,968.4,979066.5475136144,9.806936281733217,-97.67172148669971
21.452,-30.065,2048757.4364067642,-2994606.7788690836,890.0,890.1,979073.9972995725,18.87241792865097,-80.38215006960856
21.454,-30.639,2048948.4449315085,-3057816.572917275,1020.0,1020.1,979072.70963319,12.479564835550264,-99.48144518240103
21.458,-30.508,2049330.461980997,-3043357.5749024185,990.1,990.2,979067.5477920558,8.456805534195155,-100.10455846000865
21.459,-30.64,2049425.9662433688,-3057927.0228910455,1016.9,1017.0,979073.7094350348,12.443747258395888,-100.73664046678557
21.462,-30.903,2049712.4790304853,-3087015.576228391,1276.0,1276.1,979044.3653087956,42.14526211004704,-98.16198890002553
21.465,-30.987,2049998.9918176017,-3096323.195558407,1369.3,1369.4,979029.7559517748,49.623349909321405,-100.92076959833543
21.47,-30.717,2050476.5131294623,-3066435.138349245,1051.5,1051.6,979073.2460312076,16.550884948694147,-99.86113775418849
21.476,-30.449,2051049.5387036952,-3036851.93598428,978.7,978.8,979066.8071900732,8.858095138217323,-96.88338048792095
21.477,-30.353,2051145.042966067,-3026274.982564984,1000.0,1000.1,979058.1072619891,14.29907406680286,-96.89783156037392
21.489,-30.607,2052291.0941145327,-3054282.7823053594,1005.4,1005.5,979071.930841422,9.730450449511409,-100.87252994610463
21.498,-30.408,2053150.6324758818,-3032333.4105399083,982.8,982.9,979063.6993731952,10.249717994825916,-98.65195082511228
21.507,-30.658,2054010.170837231,-3059915.319673415,1040.0,1040.1,979070.6249367414,15.059854853665456,-99.63906376939372
21.51,-30.659,2054296.6836243472,-3060025.7915680096,1051.2,1051.3,979068.871246956,16.682275144499727,-99.52755985515627
21.513,-30.358,2054583.196411464,-3026825.606508522,1015.7,1015.8,979056.1512946156,16.793004661099985,-95.67564423207261
21.522,-30.866,2055442.7347728123,-3082918.4091974474,1323.4,1323.5,979033.0244217082,48.37083040724974,-96.67709497558195
21.526,-30.546,2055824.751822301,-3047549.7580498788,980.0,980.1,979069.93014412,4.719482320942916,-103.43590613966225
21.531,-30.085,2056302.2731341617,-2996802.9413868957,910.0,910.1,979068.4139141917,17.893068452714942,-83.58799621656773
21.534,-30.367,2056588.785921278,-3027816.801244716,1040.0,1040.1,979054.7865253974,22.21613707661163,-92.53246795118301
21.552,-30.516,2058307.8626439762,-3044240.002196481,982.3,982.4,979066.480827242,4.351208704756573,-105.11777772328877
21.56,-30.918,2059071.896742953,-3088677.0454268013,1357.8,1357.9,979030.5703590153,52.38898010225967,-95.33426698962762
21.574,-30.482,2060408.9564161634,-3040490.192405155,971.8,971.9,979067.6124225616,4.929250320303254,-102.86735379496706
21.577,-30.96,2060695.4692032794,-3093330.55952117,1346.3,1346.4,979035.0560814271,49.98121908027679,-99.9656567092164
21.579,-30.692,2060886.4777280237,-3063672.012000519,1110.0,1110.1,979062.13366086,25.469092958490364,-97.70126428729668
21.585,-30.459,2061459.5033022566,-3037954.306479069,975.0,975.1,979065.8372561792,5.957325124647468,-102.00491773604794
21.593,-30.843,2062223.5374012333,-3080372.3265281254,1264.2,1264.3,979044.3969150448,43.31098867428955,-94.4396456071079
21.593,-30.686,2062223.5374012333,-3063008.969238652,1103.7,1103.8,979062.1831374568,24.050732431118377,-98.49923984278155
21.593,-30.067,2062223.5374012333,-2994826.3749456867,920.0,920.1,979062.1347645492,16.109379671048373,-86.14384653756505
21.594,-30.403,2062319.0416636055,-3031782.5020173616,1000.0,1000.1,979057.7314393014,9.982656682957897,-101.41371266305552
21.597,-30.513,2062605.5544507222,-3043909.0833672523,980.0,980.1,979069.755455188,7.153299133176915,-102.24771902796012
21.606,-30.415,2063465.0928120709,-3033104.730348291,989.4,989.5,979060.305598167,8.340155393700115,-101.60314251235135
21.626,-30.496,2065375.1780595134,-3042034.071425605,975.8,975.9,979068.0376065368,5.482769319671206,-103.36084439586689
21.631,-30.72,2065852.6993713737,-3066766.762114945,1157.7,1157.8,979053.396360722,29.226412895484827,-98.64410447241558
21.64,-30.72,2066712.2377327234,-3066766.762114945,1160.0,1160.1,979053.7339083815,30.273503339034505,-98.10885437333226
21.641,-30.581,2066807.741995095,-3051412.4456042685,996.4,996.5,979072.8560672472,9.936752038192935,-101.09299557099995
21.645,-30.55,2067189.7590445834,-3047991.1368464944,990.0,990.1,979070.9811784532,8.539452810422517,-101.1795257856316
21.648,-30.958,2067476.2718317,-3093108.916774104,1322.4,1322.5,979040.031432638,47.74354050785769,-99.57429971568936
21.668,-30.403,2069386.3570791425,-3031782.5020173616,976.5,976.6,979060.8243147688,5.825224124011584,-103.13626405544899
21.673,-30.027,2069863.878391003,-2990435.3044272475,923.2,923.3,979054.608957748,12.702600110205822,-89.27058271318491
21.675,-30.855,2070054.886915747,-3081700.640552881,1204.0,1204.1,979059.7820689538,39.17094100418035,-94.04497383767006
21.678,-30.398,2070341.3997028638,-3031231.6219848273,980.0,980.1,979061.434854912,7.909835664671846,-100.38932562762079
21.679,-30.027,2070436.903965236,-2990435.3044272475,940.0,940.1,979053.8894343448,17.166455889469944,-86.3262689364283
21.701,-30.767,2072537.9977374226,-3071963.5625629323,1132.2,1132.3,979064.2637679623,28.49655604979489,-94.37132454080191
21.702,-30.765,2072633.501999795,-3071742.3699358883,1160.0,1160.1,979060.2978315088,33.26569006941281,-95.80847982026557
21.713,-30.086,2073684.048885888,-2996912.7612853865,940.0,940.1,979055.3829744876,14.039826366933994,-90.56526560200896
21.713,-30.987,2073684.048885888,-3096323.195558407,1286.0,1286.1,979049.0790698072,43.25086944119539,-98.85883988194243
21.715,-30.609,2073875.057410632,-3054503.60965985,1018.9,1019.0,979072.3091174668,14.115399348782375,-99.02601493061226
21.717,-30.673,2074066.0659353763,-3061572.519320654,1055.8,1055.9,979070.8288081056,18.94942448171787,-98.59072593929228
21.72,-30.642,2074352.5787224928,-3058147.926298266,1049.4,1049.5,979069.7203482486,18.32298513874412,-96.93503936206373
21.73,-30.153,2075307.621346214,-3004273.2523459587,934.0,934.1,979058.3558959084,9.908254887443036,-94.36256546995354
21.734,-30.579,2075689.638395703,-3051191.6826809277,1005.7,1005.8,979072.934943568,13.043117359397002,-98.92066636922165
21.739,-30.509,2076167.1597075632,-3043467.874303932,975.8,975.9,979068.2045230007,4.622632663929835,-104.26556588485997
21.741,-30.791,2076358.1682323075,-3074618.236314119,1134.3,1134.4,979068.9412136396,31.915603737346828,-94.21734407899174
21.747,-30.442,2076931.19380654,-3036080.3446040684,973.6,973.7,979059.9064995976,0.9363395256223156,-107.3395976137678
21.755,-30.382,2077695.2279055167,-3029468.997250444,975.0,975.1,979057.1875154842,3.381154960137792,-105.34902167304922
21.76,-30.381,2078172.7492173777,-3029358.8428833834,976.5,976.6,979056.8198808752,3.555126073071733,-105.39772621949011
21.773,-30.805,2079414.304628215,-3076167.1050296864,1125.0,1125.1,979073.3034761944,32.29643097240478,-92.96784243182248
21.785,-30.81,2080560.3557766809,-3076720.327651112,1131.8,1131.9,979072.6015397408,33.294948965194635,-92.74854097413072
21.785,-30.862,2080560.3557766809,-3082475.5679114675,1163.5,1163.6,979068.8720715138,35.21017366787419,-93.94367439055137
21.792,-30.948,2081228.8856132857,-3092000.7733305763,1259.5,1259.6,979053.6975163376,42.80337398755364,-94.84107802003751
21.798,-30.643,2081801.911187518,-3058258.379731832,1124.7,1124.8,979057.5238424386,29.277897509513423,-90.46360880794921
21.812,-30.217,2083138.9708607283,-3011308.8866017875,938.0,938.1,979059.4887078296,7.250534597085789,-97.35038409634342
21.822,-30.162,2084094.0134844491,-3005262.3595373253,930.0,930.1,979058.0033115188,7.615331826149486,-96.0877402697391
21.825,-30.379,2084380.5262715658,-3029138.5375642367,979.4,979.5,979055.0524152082,2.840013765846379,-105.7680679960328
21.826,-30.378,2084476.0305339377,-3029028.386612037,978.0,978.1,979055.3575105276,2.7919861995615065,-106.02904428064694
21.835,-30.84,2085335.5688952866,-3080040.2742377915,1180.0,1180.1,979065.9237964856,39.10184179502539,-92.04573185025001
21.837,-30.103,2085526.5774200312,-2998779.8712125686,967.0,967.1,979045.3177095362,10.97263680328615,-96.84923832077517
21.838,-30.843,2085622.0816824033,-3080372.3265281254,1181.3,1181.4,979065.1509478346,38.49146884109359,-92.65005225098182
21.839,-30.053,2085717.5859447753,-2993289.296509841,962.0,962.1,979042.5692337928,10.598619590513408,-96.77950802091425
21.846,-30.921,2086386.1157813799,-3089009.3708325666,1235.4,1235.5,979057.1305991836,40.95289617124945,-93.57959010217698
21.848,-30.675,2086577.1243061242,-3061793.498906298,1090.9,1091.0,979066.4861786164,25.27694664057344,-95.563508020846
21.849,-30.311,2086672.6285684966,-3021650.862715202,956.0,956.1,979061.7482103896,7.67198420886416,-99.0416187770533
21.867,-30.431,2088391.7052911948,-3034867.956897378,975.0,975.1,979062.409337482,4.739038417581469,-103.6356021505225
21.871,-30.437,2088773.7223406828,-3035529.2421599682,984.9,985.0,979060.6223851416,5.533090227865614,-103.73725377390528
21.875,-30.888,2089155.7393901716,-3085354.3699361826,1250.0,1250.1,979056.6675916668,47.62110190128442,-91.20086659084458
21.876,-30.887,2089251.243652544,-3085243.6321929866,1240.8,1240.9,979056.0747823056,44.26983864221256,-92.49155323201694
21.88,-30.357,2089633.2607020324,-3026715.479445978,963.0,963.1,979060.3856476966,4.846928702434525,-102.52360855617682
21.904,-30.481,2091925.362998963,-3040379.923915037,1019.1,1019.2,979056.0055448606,7.994443378876895,-105.63708972661519
21.905,-30.483,2092020.8672613357,-3040600.462039394,1021.0,1021.1,979056.126783159,8.543921388336457,-105.28817744782293
21.906,-30.276,2092116.3715237074,-3017798.958230044,954.0,954.1,979058.7602990456,6.820821543107741,-99.33016199451781
21.91,-30.546,2092498.388573196,-3047549.7580498788,1034.8,1034.9,979061.736362592,13.432597246719524,-101.83599067460909
21.911,-30.545,2092593.8928355682,-3047439.416220356,1035.0,1035.1,979062.0309102515,13.867918681004085,-101.40033123707256
21.915,-30.59,2092975.9098850565,-3052405.9356814325,1043.6,1043.7,979066.5354896844,17.466033931821585,-98.46810684706722
21.92,-30.93,2093453.4311969173,-3090006.41021041,1326.8,1326.9,979042.6761569198,53.97648221137933,-92.45180109303894
21.926,-30.61,2094026.4567711498,-3054614.0250641988,1050.0,1050.1,979067.8038952184,19.125845412374478,-97.58667319631962
21.926,-30.936,2094026.4567711498,-3090671.1557785426,1340.0,1340.1,979040.6062606092,55.500430325744674,-93.04333894496065
21.946,-30.636,2095936.5420185926,-3057485.2299146396,1051.9,1052.0,979070.4173559285,20.26655821641907,-96.91637430086108
21.954,-30.36,2096700.5761175693,-3027045.8640447645,997.0,997.1,979056.8480783404,11.56287301843986,-98.81291634255187
21.976,-30.658,2098801.6698897555,-3059915.319673415,1055.0,1055.1,979073.3696418866,22.432261552196,-94.92145637439263
21.984,-30.963,2099565.7039887332,-3093663.0324304393,1314.1,1314.2,979045.7244437312,50.47772704530507,-95.633347130851
21.984,-30.247,2099565.7039887332,-3014608.4311685576,980.0,980.1,979047.3960867104,5.758611666504294,-102.70900519086159
21.995,-30.97,2100616.250874826,-3094438.843574046,1272.5,1272.6,979055.6081979162,46.970922416076064,-89.82826190754571
